brand_name,category_name,quality_code,count_items_per_category,avg_erp,avg_listed_price,avg_sold_price
Roberto Cavalli,Leather Tote,Q2,1,1170,280.74,280.74
Roberto Cavalli,Leather Wallet,Q3,1,150,34.74,36.74
Roberto Cavalli,Leggings,Q2,1,122,39.74,39.74
Roberto Cavalli,Long Sleeve Blouse,Q1,1,1150,287.74,287.74
Roberto Cavalli,Long Sleeve Blouse,Q3,1,500,115.74,115.74
Roberto Cavalli,Long Sleeve Silk Top,Q1,1,917,238.74,238.74
Roberto Cavalli,Long Sleeve Silk Top,Q2,4,977.5,171.24,171.07
Roberto Cavalli,Long Sleeve Silk Top,Q3,1,1205,96.74,96.74
Roberto Cavalli,Long Sleeve T-Shirt,Q1,1,153,null,null
Roberto Cavalli,Long Sleeve T-Shirt,Q2,1,153,null,null
Roberto Cavalli,Long Sleeve Top,Q1,1,1430,142.74,null
Roberto Cavalli,Long Sleeve Top,Q2,3,511.67,188.07,174.74
Roberto Cavalli,Long Sleeve Top,Q3,1,1195,99.74,98.74
Roberto Cavalli,Makeup Bag,Q2,2,122,31.74,32.74
Roberto Cavalli,Pullover Sweater,Q2,1,1090,130.74,null
Roberto Cavalli,Romper,Q2,1,360,108.74,null
Roberto Cavalli,Sandals,Q2,2,885,248.74,248.74
Roberto Cavalli,Scarf,Q1,2,250,86.74,86.74
Roberto Cavalli,Short Sleeve Silk Top,Q1,1,435,104.74,104.74
Roberto Cavalli,Short Sleeve T-Shirt,Q1,3,219.33,44.24,45.24
Roberto Cavalli,Short Sleeve T-Shirt,Q2,7,273.29,49.57,49.74
Roberto Cavalli,Short Sleeve T-Shirt,Q3,1,109,27.74,null
Roberto Cavalli,Short Sleeve Top,Q2,2,1170,194.24,null
Roberto Cavalli,Short Sleeve Top,Q3,2,510,77.24,77.24
Roberto Cavalli,Silk Pullover Sweater,Q2,1,490,156.74,156.74
Roberto Cavalli,Silk Scarf,Q1,2,179.5,108.24,108.24
Roberto Cavalli,Silk Scarf,Q2,2,375,78.74,78.74
Roberto Cavalli,Silk Skirt,Q1,1,2875,172.74,172.74
Roberto Cavalli,Silk Skirt,Q2,3,1158.33,205.07,205.07
Roberto Cavalli,Sleeveless Blouse,Q1,3,371.33,72.74,72.74
Roberto Cavalli,Sleeveless Silk Top,Q2,1,995,169.74,null
Roberto Cavalli,Sleeveless Top,Q1,1,895,125.74,125.74
Roberto Cavalli,Sleeveless Top,Q2,1,990,118.74,118.74
Roberto Cavalli,Sneakers,Q2,1,306,null,null
Roberto Cavalli,Sports Bra,Q2,1,100,35.74,null
Roberto Cavalli,Sunglasses,Q1,1,306,171.74,171.74
Roberto Cavalli,Sunglasses,Q2,4,397,116.24,115.74
Roberto Cavalli,Sunglasses,Q3,3,346.33,63.41,63.41
Roberto Cavalli,Sweatshirt,Q2,1,685,184.74,184.74
Roberto Cavalli,Track Pants,Q3,1,342,58.74,58.74
Roberto Cavalli,Trenchcoat,Q2,1,280,84.74,84.74
Roberto Cavalli,Wool Coat,Q2,1,1100,165.74,null
Roberto Cavalli,Wool Pants,Q1,1,985,265.74,265.74
Roberto Cavalli,Wool Pullover Sweater,Q1,1,450,98.74,null
Roberto Cavalli,Wool Pullover Sweater,Q2,1,495,84.74,null
Roberto Cavalli,Wool Skirt,Q2,1,450,225.74,null
Roberto Cavalli Angels,Denim Shorts,Q1,1,115,29.74,29.74
Roberto Cavalli Freedom,Cocktail Dress,Q1,1,382,79.74,71.74
Roberto Cavalli Freedom,Leather Shoulder Bag,Q1,1,458,111.74,111.74
Roberto Cavalli Freedom,Long Sleeve Polo,Q2,1,153,32.74,32.74
Roberto Cavalli SPORT,Short Sleeve Henley,Q1,1,191,40.74,36.74
Roberto Cavalli SPORT,Sneakers,Q3,1,255,53.74,53.74
Roberto Cavalli for H&M,Jeans,Q1,1,64,35.74,15.74
Roberto Cavalli for H&M,Scarf,Q1,1,64,19.74,17.74
Roger Vivier,Ankle Boots,Q3,1,1625,211.74,null
Roger Vivier,Boots,Q2,2,1937.5,289.74,289.74
Roger Vivier,Boots,Q3,1,1795,89.74,89.74
Roger Vivier,Clutch,Q1,1,1695,355.74,355.74
Roger Vivier,Flats,Q1,2,842.5,164.24,89.74
Roger Vivier,Flats,Q2,12,924.58,187.74,112.95
Roger Vivier,Flats,Q3,5,952,102.14,107.74
Roger Vivier,Heels,Q1,3,740.67,263.24,285.74
Roger Vivier,Heels,Q2,6,882.83,212.14,247.74
Roger Vivier,Heels,Q3,4,1000,158.74,52.87
Roger Vivier,Sandals,Q1,1,995,497.74,null
Roger Vivier,Sandals,Q2,3,467.67,109.74,109.74
Roger Vivier,Sneakers,Q2,1,306,null,null
Rouje Paris,3/4 Sleeve Blouse,Q1,1,180,72.74,72.74
Rouje Paris,3/4 Sleeve Blouse,Q2,3,233.33,64.07,64.07
Rouje Paris,3/4 Sleeve T-Shirt,Q2,1,100,28.74,28.74
Rouje Paris,3/4 Sleeve Top,Q1,1,150,null,null
Rouje Paris,3/4 Sleeve Top,Q2,2,210,67.74,76.74
Rouje Paris,Ankle Boots,Q3,1,400,100.74,100.74
Rouje Paris,Blazer,Q1,1,450,126.74,126.74
Rouje Paris,Bodysuit,Q1,1,235,103.74,null
Rouje Paris,Bodysuit,Q2,1,175,54.74,54.74
Rouje Paris,Boots,Q2,1,560,78.74,78.74
Rouje Paris,Cardigan,Q1,6,245,78.94,78.94
Rouje Paris,Cardigan,Q2,9,271.67,100.62,100.88
Rouje Paris,Cardigan,Q3,2,260,105.24,105.24
Rouje Paris,Cargo Shorts,Q2,1,220,83.74,null
Rouje Paris,Casual Dress,Q1,16,274.81,120.82,119.47
Rouje Paris,Casual Dress,Q2,22,275.32,110.09,106.56
Rouje Paris,Casual Dress,Q3,1,290,92.74,92.74
Rouje Paris,Casual Pants,Q1,2,255,79.74,79.74
Rouje Paris,Casual Pants,Q2,1,225,63.74,63.74
Rouje Paris,Casual Skirt,Q1,7,189.71,87.45,82.07
Rouje Paris,Casual Skirt,Q2,5,208.6,64.94,65.34
Rouje Paris,Casual Skirt,Q3,1,205,75.74,75.74
Rouje Paris,Coat,Q1,1,585,204.74,204.74
Rouje Paris,Cocktail Dress,Q1,5,264,106.34,112.99
Rouje Paris,Cocktail Dress,Q2,9,280.56,102.87,99.07
Rouje Paris,Dress Pants,Q1,2,255,84.74,84.74
Rouje Paris,Dress Pants,Q2,3,233.33,63.41,56.74
Rouje Paris,Flats,Q2,1,395,67.74,null
Rouje Paris,Formal Skirt,Q1,1,215,64.74,64.74
Rouje Paris,Heels,Q2,2,395,102.74,102.74
Rouje Paris,Jacket,Q1,1,335,120.74,120.74
Rouje Paris,Jacket,Q2,1,250,235.74,235.74
Rouje Paris,Jeans,Q1,5,225,96.14,96.14
Rouje Paris,Jeans,Q2,12,221.25,80.1,80.1
Rouje Paris,Jumpsuit,Q1,2,275,131.24,131.24
Rouje Paris,Jumpsuit,Q2,1,300,68.74,null
Rouje Paris,Khakis,Q1,1,220,145.74,null
Rouje Paris,Leather Belt,Q1,1,130,44.74,44.74
Rouje Paris,Leather Belt,Q2,1,145,79.74,79.74
Rouje Paris,Leather Crossbody Bag,Q2,1,555,133.74,133.74
Rouje Paris,Leather Crossbody Bag,Q3,1,500,115.74,115.74
Rouje Paris,Leather Jacket,Q2,1,585,497.74,150.74
Rouje Paris,Leather Shoulder Bag,Q2,2,440,214.74,237.74
Rouje Paris,Long Sleeve Blouse,Q2,3,221.67,71.41,71.41
Rouje Paris,Long Sleeve Button-Down Shirt,Q1,1,220,193.74,null
Rouje Paris,Long Sleeve T-Shirt,Q3,1,145,72.74,72.74
Rouje Paris,Long Sleeve Top,Q1,2,237.5,78.74,78.74
Rouje Paris,Long Sleeve Top,Q2,7,230,76.17,76.17
Rouje Paris,Long Sleeve Top,Q3,1,235,70.74,70.74
Rouje Paris,Long Sleeve Turtleneck,Q1,1,185,74.74,74.74
Rouje Paris,Pullover Sweater,Q1,1,235,82.74,82.74
Rouje Paris,Pullover Sweater,Q2,4,290,137.74,137.74
Rouje Paris,Pullover Sweater,Q3,1,230,50.74,50.74
Rouje Paris,Sandals,Q2,3,322.67,95.07,63.49
Rouje Paris,Short Sleeve Blouse,Q1,2,155,60.24,60.24
Rouje Paris,Short Sleeve Blouse,Q2,7,192.14,59.31,50.41
Rouje Paris,Short Sleeve T-Shirt,Q1,1,290,84.74,84.74
Rouje Paris,Short Sleeve T-Shirt,Q2,1,70,21.74,21.74
Rouje Paris,Short Sleeve Top,Q1,6,175.5,71.91,71.91
Rouje Paris,Short Sleeve Top,Q2,9,141.89,60.52,61.61
Rouje Paris,Short Sleeve Turtleneck,Q2,1,102,28.74,30.74
Rouje Paris,Shorts,Q1,1,140,126.74,63.74
Rouje Paris,Silk Scarf,Q1,1,80,40.74,40.74
Rouje Paris,Sleeveless Blouse,Q2,5,139,82.74,82.74
Rouje Paris,Sleeveless T-Shirt,Q1,1,70,42.74,42.74
Rouje Paris,Sleeveless Top,Q1,3,151.67,74.41,75.74
Rouje Paris,Sleeveless Top,Q2,5,190,69.14,69.14
Rouje Paris,Swimsuit Top,Q2,1,65,22.74,22.74
Rouje Paris,Tank Top,Q1,2,70,33.24,34.24
Rouje Paris,Tank Top,Q2,5,72,34.14,36.74
Rouje Paris,Tote,Q1,1,255,null,null
Rouje Paris,Tote,Q2,1,90,29.74,29.74
Rouje Paris,Turtleneck Sweater,Q2,1,150,94.74,94.74
Rouje Paris,Wool Cardigan,Q1,1,290,133.74,133.74
Rouje Paris,Wool Cardigan,Q2,5,305,96.74,87.41
Rouje Paris,Wool Coat,Q2,1,425,221.74,221.74
Rouje Paris,Wool Pants,Q2,1,180,68.74,68.74
Rouje Paris,Wool Pullover Sweater,Q1,1,249,99.74,99.74
Rouje Paris,Wool Pullover Sweater,Q3,1,340,85.74,85.74
Route 66,Scarf,Q2,1,13,6.74,5.74
Saint Laurent Uniform,Long Sleeve Button-Down Shirt,Q2,1,720,64.74,64.74
Saint Laurent Uniform,Wool Pants,Q1,1,382,null,null
Salvatore Ferragamo,Ankle Boots,Q1,2,725.5,286.74,null
Salvatore Ferragamo,Ankle Boots,Q2,18,1099.22,206.87,159.12
Salvatore Ferragamo,Ankle Boots,Q3,4,1207.5,134.74,223.74
Salvatore Ferragamo,Backpack,Q1,1,950,361.74,null
Salvatore Ferragamo,Belt,Q1,1,795,174.74,174.74
Salvatore Ferragamo,Belt,Q2,7,460,133.17,109.41
Salvatore Ferragamo,Belt,Q3,4,491.25,99.24,102.41
Salvatore Ferragamo,Boots,Q1,1,1790,539.74,null
Salvatore Ferragamo,Boots,Q2,7,1347.43,252.94,221.74
Salvatore Ferragamo,Boots,Q3,10,1472.2,224.52,176.99
Salvatore Ferragamo,Bucket Bag,Q1,1,1100,219.74,null
Salvatore Ferragamo,Casual Dress,Q1,3,1923.33,278.07,113.87
Salvatore Ferragamo,Casual Dress,Q2,2,628,189.74,189.74
Salvatore Ferragamo,Casual Dress,Q3,1,1590,190.74,null
Salvatore Ferragamo,Clutch,Q1,1,480,168.74,168.74
Salvatore Ferragamo,Clutch,Q3,1,2450,98.74,98.74
Salvatore Ferragamo,Cocktail Dress,Q1,2,1790,250.74,250.74
Salvatore Ferragamo,Cocktail Dress,Q2,3,1946.67,167.07,181.24
Salvatore Ferragamo,Cocktail Dress,Q3,1,1700,186.74,186.74
Salvatore Ferragamo,Crossbody Bag,Q1,1,382,null,null
Salvatore Ferragamo,Crossbody Bag,Q2,6,764,276.99,123.74
Salvatore Ferragamo,Crossbody Bag,Q3,5,1358.6,193.34,114.59
Salvatore Ferragamo,Flats,Q1,25,749.28,180.5,151.07
Salvatore Ferragamo,Flats,Q2,201,726.53,133.7,114.96
Salvatore Ferragamo,Flats,Q3,75,739.16,94.52,85.06
Salvatore Ferragamo,Flip Flops,Q3,1,195,66.74,66.74
Salvatore Ferragamo,Gloves,Q3,1,125,80.74,80.74
Salvatore Ferragamo,Heels,Q1,19,743.84,205.74,208.54
Salvatore Ferragamo,Heels,Q2,178,766.69,135.11,110.64
Salvatore Ferragamo,Heels,Q3,73,732.22,99.61,84.84
Salvatore Ferragamo,Leather Backpack,Q3,1,1250,225.74,225.74
Salvatore Ferragamo,Leather Belt,Q1,4,700,203.24,203.24
Salvatore Ferragamo,Leather Belt,Q2,14,495.43,154.24,147.89
Salvatore Ferragamo,Leather Belt,Q3,5,502,100.54,100.54
Salvatore Ferragamo,Leather Bucket Bag,Q3,2,458,null,null
Salvatore Ferragamo,Leather Card Holder,Q1,1,385,100.74,100.74
Salvatore Ferragamo,Leather Card Holder,Q2,2,365,136.24,103.74
Salvatore Ferragamo,Leather Card Holder,Q3,1,280,44.74,44.74
Salvatore Ferragamo,Leather Clutch,Q2,3,1493.75,334.74,74.74
Salvatore Ferragamo,Leather Clutch,Q3,3,1405.33,125.07,121.74
Salvatore Ferragamo,Leather Crossbody Bag,Q2,9,819.11,341.41,134.74
Salvatore Ferragamo,Leather Crossbody Bag,Q3,7,1210.86,171.14,171.14
Salvatore Ferragamo,Leather Hobo,Q1,1,810,186.74,186.74
Salvatore Ferragamo,Leather Hobo,Q2,4,1878.75,354.74,214.49
Salvatore Ferragamo,Leather Hobo,Q3,1,2100,357.74,null
Salvatore Ferragamo,Leather Messenger,Q2,1,1850,351.74,null
Salvatore Ferragamo,Leather Messenger,Q3,1,2500,274.74,274.74
Salvatore Ferragamo,Leather Satchel,Q1,5,1901.6,538.99,644.74
Salvatore Ferragamo,Leather Satchel,Q2,10,1465.1,353.18,229.95
Salvatore Ferragamo,Leather Satchel,Q3,3,1733.33,156.74,156.74
Salvatore Ferragamo,Leather Shoulder Bag,Q1,3,1244.33,289.41,289.41
Salvatore Ferragamo,Leather Shoulder Bag,Q2,22,1269.43,267.91,220.31
Salvatore Ferragamo,Leather Shoulder Bag,Q3,12,1310.77,155.57,150.24
Salvatore Ferragamo,Leather Tote,Q1,3,2313.33,456.07,556.24
Salvatore Ferragamo,Leather Tote,Q2,6,1422.5,481.57,194.74
Salvatore Ferragamo,Leather Tote,Q3,5,1634.6,304.99,267.49
Salvatore Ferragamo,Leather Wallet,Q1,3,518.33,226.07,163.74
Salvatore Ferragamo,Leather Wallet,Q2,17,513.82,128.82,123.92
Salvatore Ferragamo,Leather Wallet,Q3,3,525,94.41,81.24
Salvatore Ferragamo,Leather Wristlet,Q2,1,550,175.74,null
Salvatore Ferragamo,Makeup Bag,Q1,1,350,160.74,null
Salvatore Ferragamo,Makeup Bag,Q2,1,1150,241.74,0
Salvatore Ferragamo,Mule/Clog,Q2,13,642.46,150.97,105.88
Salvatore Ferragamo,Mule/Clog,Q3,4,833.75,70.49,75.41
Salvatore Ferragamo,Sandals,Q1,13,704.85,193.38,167.88
Salvatore Ferragamo,Sandals,Q2,41,722.24,151.89,124.14
Salvatore Ferragamo,Sandals,Q3,18,703.83,82.46,75.54
Salvatore Ferragamo,Satchel,Q2,6,1435.83,222.54,221.99
Salvatore Ferragamo,Satchel,Q3,1,1200,144.74,144.74
Salvatore Ferragamo,Shoulder Bag,Q1,2,960,211.24,211.24
Salvatore Ferragamo,Shoulder Bag,Q2,18,1581.22,291.8,187.09
Salvatore Ferragamo,Shoulder Bag,Q3,8,1377.75,176.03,167.94
Salvatore Ferragamo,Sneakers,Q2,11,674.55,156.56,115.99
Salvatore Ferragamo,Sneakers,Q3,2,859,288.74,0
Salvatore Ferragamo,Sunglasses,Q1,12,315.67,100.56,100.56
Salvatore Ferragamo,Sunglasses,Q2,30,307.53,100.96,99.42
Salvatore Ferragamo,Sunglasses,Q3,11,326.73,60.24,57.03
Salvatore Ferragamo,Tote,Q1,2,1600,362.74,362.74
Salvatore Ferragamo,Tote,Q2,5,644.4,195.07,null
Salvatore Ferragamo,Wallet,Q2,4,448.5,115.74,115.74
Salvatore Ferragamo,Wallet,Q3,1,395,63.74,63.74
Salvatore Ferragamo,Watch,Q3,1,1050,294.74,294.74
Salvatore Ferragamo,Wedges,Q1,1,275,60.74,60.74
Salvatore Ferragamo,Wedges,Q2,10,681.1,206.37,173.99
Salvatore Ferragamo,Wedges,Q3,5,600.2,112.54,33.83
Salvatore Ferragamo,Wristlet,Q1,1,495,148.74,148.74
Salvatore Ferragamo,Wristlet,Q2,1,875,201.74,null
Salvatore Ferragamo Sport,Ankle Boots,Q3,1,306,64.74,64.74
Salvatore Ferragamo Sport,Flats,Q1,3,306,64.74,64.74
Salvatore Ferragamo Sport,Flats,Q2,6,306,64.74,64.74
Salvatore Ferragamo Sport,Flats,Q3,2,306,56.74,56.74
Salvatore Ferragamo Sport,Sneakers,Q2,2,306,68.74,67.74
Sarah Pacini,Casual Dress,Q1,1,382,84.74,84.74
Savette,Leather Belt,Q1,1,390,370.74,null
Savette,Leather Crossbody Bag,Q2,1,2150,754.74,754.74
Scene & Heard,Short Sleeve Onesie,Q1,1,15,5.74,5.74
Simply Vera Vera Wang,Active Pants,Q2,1,48,15.74,null
Sophie Theallet,Cocktail Dress,Q2,1,306,94.74,94.74
Sorrel,Rain Boots,Q2,1,178,42.74,42.74
Spitfire,Sunglasses,Q2,1,64,32.74,29.74
Sportmax,Cocktail Dress,Q2,2,671,119.74,null
Star Wars X Coach,Wristlet,Q2,1,200,102.74,102.74
Stella Dallas,Cocktail Dress,Q2,1,80,20.74,20.74
Stella McCartney,3/4 Sleeve Blouse,Q2,1,990,227.74,null
Stella McCartney,3/4 Sleeve Blouse,Q3,2,557.5,167.74,null
Stella McCartney,3/4 Sleeve T-Shirt,Q2,4,458.75,73.99,40.74
Stella McCartney,3/4 Sleeve Top,Q2,3,880,164.74,null
Stella McCartney,3/4 Sleeve Top,Q3,1,925,37.74,40.74
Stella McCartney,Active Pants,Q1,2,122.5,59.74,59.74
Stella McCartney,Active Pants,Q2,5,415,66.74,24.74
Stella McCartney,Active Pants,Q3,1,80,18.74,null
Stella McCartney,Active Tank,Q2,1,80,20.74,22.74
Stella McCartney,Ankle Boots,Q1,1,895,349.74,null
Stella McCartney,Ankle Boots,Q2,2,478.5,78.74,78.74
Stella McCartney,Ankle Boots,Q3,1,790,86.74,86.74
Stella McCartney,Athletic Shorts,Q1,1,125,37.74,37.74
Stella McCartney,Athletic Shorts,Q2,1,55,50.74,null
Stella McCartney,Backpack,Q1,1,770,192.74,192.74
Stella McCartney,Backpack,Q2,1,695,243.74,0
Stella McCartney,Beanie,Q3,1,115,20.74,22.74
Stella McCartney,Belt,Q1,2,412.5,89.24,89.24
Stella McCartney,Blazer,Q1,3,1264.33,241.41,77.37
Stella McCartney,Blazer,Q2,13,1387.15,336.74,106.9
Stella McCartney,Blazer,Q3,1,1290,167.74,49.74
Stella McCartney,Board Shorts,Q1,2,85,33.74,34.74
Stella McCartney,Board Shorts,Q2,4,118,37.24,31.74
Stella McCartney,Boots,Q2,5,850.6,243.74,232.74
Stella McCartney,Boots,Q3,1,1295,284.74,null
Stella McCartney,Bucket Bag,Q2,1,614,349.74,169.74
Stella McCartney,Card Holder,Q2,1,375,112.74,null
Stella McCartney,Cardigan,Q1,6,177.17,62.74,63.14
Stella McCartney,Cardigan,Q2,11,659.82,145.44,59.63
Stella McCartney,Cardigan,Q3,2,500,113.74,84.74
Stella McCartney,Cargo Pants,Q2,1,1250,null,null
Stella McCartney,Cargo Shorts,Q2,2,143.5,53.74,61.74
Stella McCartney,Cashmere Pullover Sweater,Q2,3,771.67,139.07,139.07
Stella McCartney,Casual Dress,Q1,10,1297.6,263.41,120.41
Stella McCartney,Casual Dress,Q2,38,1274.55,244.82,171.76
Stella McCartney,Casual Dress,Q3,8,1245,184.62,116.41
Stella McCartney,Casual Pants,Q1,11,767.73,116.84,87.14
Stella McCartney,Casual Pants,Q2,13,785.77,85.56,76.07
Stella McCartney,Casual Pants,Q3,3,734,131.41,30.74
Stella McCartney,Casual Skirt,Q1,3,718,202.24,202.24
Stella McCartney,Casual Skirt,Q2,5,819,165.49,0
Stella McCartney,Casual Skirt,Q3,2,757.5,124.24,194.74
Stella McCartney,Clutch,Q2,2,577,194.74,null
Stella McCartney,Coat,Q1,2,219,99.74,99.74
Stella McCartney,Coat,Q2,4,862.25,176.99,144.74
Stella McCartney,Coat,Q3,1,1795,89.74,89.74
Stella McCartney,Cocktail Dress,Q1,9,1155.56,228.96,192.74
Stella McCartney,Cocktail Dress,Q2,31,1240.29,207.4,104.06
Stella McCartney,Cocktail Dress,Q3,9,1385,143.87,113.24
Stella McCartney,Coin Purse,Q2,2,150,51.24,51.24
Stella McCartney,Crossbody Bag,Q1,2,682.5,539.74,null
Stella McCartney,Crossbody Bag,Q2,8,972.5,243.49,231.45
Stella McCartney,Crossbody Bag,Q3,3,990,179.74,202.74
Stella McCartney,Denim Jacket,Q1,1,382,null,null
Stella McCartney,Denim Jacket,Q3,1,1290,103.74,103.74
Stella McCartney,Denim Shorts,Q1,1,140,50.74,45.74
Stella McCartney,Denim Shorts,Q2,3,183.67,50.74,32.24
Stella McCartney,Denim Skirt,Q1,1,665,152.74,null
Stella McCartney,Denim Skirt,Q2,1,185,36.74,36.74
Stella McCartney,Diaper Bag,Q3,1,328,36.74,36.74
Stella McCartney,Dress,Q1,17,159.82,45.99,41.53
Stella McCartney,Dress,Q2,40,161.28,52.71,49.39
Stella McCartney,Dress,Q3,5,153.8,37.74,39.74
Stella McCartney,Dress Pants,Q1,7,489.14,152.74,178.74
Stella McCartney,Dress Pants,Q2,10,984.5,117.41,119.12
Stella McCartney,Dress Pants,Q3,1,890,44.74,0
Stella McCartney,Faux Leather Pants,Q1,1,925,147.74,null
Stella McCartney,Flats,Q1,1,790,126.74,126.74
Stella McCartney,Flats,Q2,7,663.29,173.6,200.54
Stella McCartney,Flats,Q3,6,690.83,120.57,146.74
Stella McCartney,Formal Skirt,Q1,3,796.67,136.07,71.37
Stella McCartney,Formal Skirt,Q2,3,943.33,127.74,39.74
Stella McCartney,Heels,Q1,1,995,298.74,null
Stella McCartney,Heels,Q2,6,861.83,163.07,119.24
Stella McCartney,Heels,Q3,2,990,79.24,80.24
Stella McCartney,Hobo,Q1,1,835,375.74,375.74
Stella McCartney,Hobo,Q2,1,1350,364.74,364.74
Stella McCartney,Jacket,Q1,5,411.8,125.74,74.24
Stella McCartney,Jacket,Q2,3,261.67,96.41,112.74
Stella McCartney,Jacket,Q3,1,260,78.74,78.74
Stella McCartney,Jeans,Q1,25,668.48,164.63,153.59
Stella McCartney,Jeans,Q2,30,729.73,113.51,98.16
Stella McCartney,Jeans,Q3,6,793.33,84.74,83.94
Stella McCartney,Jumpsuit,Q1,2,1428,254.74,null
Stella McCartney,Jumpsuit,Q2,4,1078.25,109.07,109.07
Stella McCartney,Jumpsuit,Q3,2,1240,358.24,null
Stella McCartney,Khakis,Q2,2,105.5,42.24,38.74
Stella McCartney,Kimono,Q2,2,3550,174.74,189.74
Stella McCartney,Leather Crossbody Bag,Q1,1,1195,370.74,370.74
Stella McCartney,Leather Hobo,Q2,2,879,null,null
Stella McCartney,Leather Satchel,Q2,2,1272.5,327.74,296.74
Stella McCartney,Leather Tote,Q2,1,1450,348.74,348.74
Stella McCartney,Leather Wallet,Q2,1,545,125.74,null
Stella McCartney,Leggings,Q1,2,78,28.24,26.74
Stella McCartney,Long Sleeve Blouse,Q1,2,411.5,100.74,null
Stella McCartney,Long Sleeve Blouse,Q2,6,576.83,131.91,60.41
Stella McCartney,Long Sleeve Button-Down Shirt,Q1,2,907.5,215.74,206.24
Stella McCartney,Long Sleeve Button-Down Shirt,Q2,2,709.5,130.74,130.74
Stella McCartney,Long Sleeve Onesie,Q2,1,142,59.74,null
Stella McCartney,Long Sleeve Silk Top,Q1,2,957.5,193.74,118.74
Stella McCartney,Long Sleeve Silk Top,Q2,5,809.2,135.34,88.74
Stella McCartney,Long Sleeve Silk Top,Q3,2,855,141.74,131.74
Stella McCartney,Long Sleeve T-Shirt,Q1,4,133.25,37.74,37.74
Stella McCartney,Long Sleeve T-Shirt,Q2,2,93.5,28.24,29.24
Stella McCartney,Long Sleeve Top,Q2,3,721.67,133.41,null
Stella McCartney,Long Sleeve Top,Q3,1,1250,75.74,75.74
Stella McCartney,Long Sleeve Turtleneck,Q2,1,990,197.74,197.74
Stella McCartney,Makeup Bag,Q2,1,153,null,null
Stella McCartney,Makeup Bag,Q3,1,425,114.74,114.74
Stella McCartney,Mittens,Q1,1,137,39.74,null
Stella McCartney,Mule/Clog,Q1,1,725,231.74,231.74
Stella McCartney,One Piece Swimsuit,Q1,5,268.2,102.99,102.99
Stella McCartney,One Piece Swimsuit,Q2,2,262.5,76.74,76.74
Stella McCartney,Overall Shorts,Q2,1,250,125.74,null
Stella McCartney,Poncho,Q2,2,615,329.74,329.74
Stella McCartney,Pullover Hoodie,Q1,2,129.5,45.74,0
Stella McCartney,Pullover Sweater,Q1,2,932.5,189.24,189.24
Stella McCartney,Pullover Sweater,Q2,18,427.39,102.74,98.16
Stella McCartney,Pullover Sweater,Q3,5,662,94.94,105.74
Stella McCartney,Rain Boots,Q3,1,165,32.74,32.74
Stella McCartney,Raincoat,Q2,1,225,null,null
Stella McCartney,Raincoat,Q3,2,256,64.24,64.24
Stella McCartney,Romper,Q1,1,150,64.74,62.74
Stella McCartney,Romper,Q2,3,412,113.41,90.24
Stella McCartney,Sandals,Q1,1,1095,284.74,0
Stella McCartney,Sandals,Q2,10,458.7,132.57,121.94
Stella McCartney,Sandals,Q3,3,925.33,98.74,79.24
Stella McCartney,Satchel,Q1,1,1450,377.74,377.74
Stella McCartney,Satchel,Q2,2,1117.5,324.74,210.74
Stella McCartney,Satchel,Q3,2,1350,236.24,236.24
Stella McCartney,Scarf,Q1,1,425,null,null
Stella McCartney,Scarf,Q2,3,182.33,62.74,62.74
Stella McCartney,Short Sleeve Blouse,Q2,3,514.67,130.74,165.24
Stella McCartney,Short Sleeve Onesie,Q1,1,142,61.74,59.74
Stella McCartney,Short Sleeve Onesie,Q2,3,142,50.41,59.74
Stella McCartney,Short Sleeve Silk Top,Q1,1,973,116.74,106.74
Stella McCartney,Short Sleeve Silk Top,Q2,1,350,69.74,null
Stella McCartney,Short Sleeve T-Shirt,Q1,3,120.33,46.41,41.24
Stella McCartney,Short Sleeve T-Shirt,Q2,16,128.69,37.47,37.34
Stella McCartney,Short Sleeve T-Shirt,Q3,7,265,51.6,65.24
Stella McCartney,Short Sleeve Top,Q1,2,527.5,89.24,89.24
Stella McCartney,Short Sleeve Top,Q2,4,377,56.49,62.74
Stella McCartney,Short Sleeve Top,Q3,2,505,110.74,null
Stella McCartney,Short Sleeve Turtleneck,Q2,1,250,70.74,70.74
Stella McCartney,Short Sleeve Turtleneck,Q3,1,780,null,null
Stella McCartney,Shorts,Q1,4,126.75,54.07,60.24
Stella McCartney,Shorts,Q2,4,416.25,103.49,24.74
Stella McCartney,Shorts,Q3,3,117,31.07,32.74
Stella McCartney,Shoulder Bag,Q3,1,895,98.74,98.74
Stella McCartney,Silk Blazer,Q2,2,1850,121.74,121.74
Stella McCartney,Silk Pants,Q1,1,1190,599.74,null
Stella McCartney,Silk Pants,Q2,1,1450,246.74,null
Stella McCartney,Silk Pullover Sweater,Q2,1,990,158.74,null
Stella McCartney,Skirt,Q2,7,118.57,40.45,36.54
Stella McCartney,Skirt,Q3,2,136,22.24,24.24
Stella McCartney,Sleeveless Blouse,Q1,1,229,null,null
Stella McCartney,Sleeveless Blouse,Q2,2,757.5,212.74,90.74
Stella McCartney,Sleeveless Blouse,Q3,1,657,151.74,null
Stella McCartney,Sleeveless Button-Down Shirt,Q2,3,698.33,123.41,126.24
Stella McCartney,Sleeveless Silk Top,Q2,1,925,148.74,142.74
Stella McCartney,Sleeveless Silk Top,Q3,1,1190,130.74,130.74
Stella McCartney,Sleeveless T-Shirt,Q3,1,125,37.74,39.74
